STOP_LOSS_PCT,COOLDOWN,MIN_HOLD_SNAPS,STRIKE_STEP,INITIAL_CAPITAL,LOT_SIZE,initial_capital,final_equity,total_return_pct,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,cagr_pct,calmar_ratio,start_date,end_date,num_days
0.2,12,12,50,1000000.0,3000,1000000.0,1684600.0,68.46000000000001,-52.082854912047026,100,40.0,1.1954855013492098,0.22634260642680273,0.20106733933581744,347.66728684781435,1.3144440740740744,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,13,50,1000000.0,3000,1000000.0,1899250.0,89.92500000000001,-69.49043323089126,96,38.54166666666667,1.253220696937698,0.2404343343682104,0.2430116112429136,531.9015829957613,1.2940630216135245,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,14,50,1000000.0,3000,1000000.0,1851100.0,85.11,-63.02532833020638,98,36.734693877551024,1.235298996433607,0.241090372441803,0.23244627000356213,486.94538057956447,1.3504094663987498,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,15,50,1000000.0,3000,1000000.0,1869549.9999999995,86.95499999999996,-62.71786746201885,98,36.734693877551024,1.2393278837420527,0.24321389093892182,0.23689584144446021,503.91617325445395,1.3864470129291115,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,16,50,1000000.0,3000,1000000.0,1176550.0,17.654999999999998,-76.935,80,30.0,1.0542371319294042,0.19273087805640188,0.1850357067761097,59.564166356928425,0.22947943068824328,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,17,50,1000000.0,3000,1000000.0,1543600.0,54.36000000000001,-76.68,85,31.76470588235294,1.1617712704222838,0.22285205051076698,0.2171331366071374,248.21854597612023,0.7089201877934272,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,18,50,1000000.0,3000,1000000.0,1150900.0,15.090000000000003,-77.71500000000002,80,31.25,1.0462869237139965,0.20321513412889516,0.19189762396171234,49.76936728102923,0.19417100945763366,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,19,50,1000000.0,3000,1000000.0,963250.0,-3.674999999999995,-80.78999999999999,77,27.27272727272727,0.9891884735889854,0.18501541928741425,0.16898829642304525,-10.202203320151881,-0.04548830300779794,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,12,20,50,1000000.0,3000,1000000.0,924850.0,-7.515000000000005,-78.55372294785012,78,30.76923076923077,0.9780724789915967,0.1801909286951982,0.1687210954793002,-20.110742560587212,-0.09566701256144192,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,3,50,1000000.0,3000,1000000.0,899200.0,-10.08,-44.12477474678431,108,45.370370370370374,0.9572627830068685,0.03506207882998374,0.02051842578462094,-26.31445934540233,-0.22844309252218,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,4,50,1000000.0,3000,1000000.0,700450.0,-29.955,-53.93495706039702,106,40.56603773584906,0.8883733929569592,-0.021966558522752422,-0.013586737210317633,-64.0572365834067,-0.5553911902897415,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,5,50,1000000.0,3000,1000000.0,1072600.0,7.26,-38.82,107,43.925233644859816,1.025989367985824,0.1054334926789088,0.0712773065868772,22.314711514243157,0.18701700154559506,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,6,50,1000000.0,3000,1000000.0,1093150.0,9.315000000000007,-38.9997378462614,107,44.85981308411215,1.03283282224807,0.1104598360475225,0.076295094389486,29.171361395799412,0.23884775935469432,2025-07-14 15:30:00,2025-11-18 15:30:00,127
